"wd_id","wd_id_new","population","name_ar","name_bn","name_de","name_en","name_es","name_fr","name_el","name_hi","name_hu","name_id","name_it","name_ja","name_ko","name_nl","name_pl","name_pt","name_ru","name_sv","name_tr","name_vi","name_zh"
"Q44553","","","مطار بنينا الدولي","","Flughafen Bengasi","Benina International Airport","Aeropuerto Internacional de Benina","aéroport international de Benina","","","","Bandar Udara Internasional Benina","Aeroporto di Benina","ベニナ空港","","Luchthaven Benina Internationaal","Port lotniczy Bengazi-Benina","Aeroporto Internacional de Benina","","Benina International Airport","","Sân bay quốc tế Benina","贝尼纳国际机场"
"Q15498","","","","","Hobart International Airport","Hobart International Airport","Aeropuerto Internacional de Hobart","Hobart International Airport","","","","Bandar Udara Internasional Hobart","aeroporto Internazionale di Hobart","ホバート国際空港","호바트 국제공항","Hobart International Airport","Międzynarodowy port lotniczy Hobart","Aeroporto Internacional de Hobart","Хобарт","Hobart International Airport","","Sân bay quốc tế Hobart","霍巴特國際機場"
"Q8699","","","","","Leeds Bradford International Airport","Leeds Bradford International Airport","Aeropuerto Internacional de Leeds Bradford","aéroport international de Leeds-Bradford","","","","","Aeroporto di Leeds-Bradford","リーズ・ブラッドフォード空港","","Leeds Bradford International Airport","Port lotniczy Leeds/Bradford","Aeroporto Internacional de Leeds Bradford","Лидс-Брэдфорд","Leeds Bradford International Airport","","Sân bay quốc tế Leeds Bradford","里茲/布拉福"
"Q811239","","","","","Bauerfield Airport","Bauerfield International Airport","Aeropuerto Internacional Bauerfield","aéroport international Bauerfield","","","","Bandar Udara Internasional Bauerfield","Aeroporto Internazionale Bauerfield","ポートビラ・バウアフィールド空港","포트 빌라 바우어필드 국제공항","Internationale luchthaven Bauerfield","Port lotniczy Port Vila","Aeroporto Internacional Bauerfield","Бауэрфилд","","","","維拉港國際機場"
"Q859876","","","","","Flughafen Honiara","Honiara International Airport","Aeropuerto Internacional Guadalcanal","aéroport international de Honiara","","","","","Aeroporto Internazionale di Honiara","ホニアラ国際空港","호니아라 국제공항","Honiara International Airport","Port lotniczy Honiara","Aeroporto Internacional de Honiara","Хониара","Honiara International Airport","","","霍尼亞拉國際機場"
"Q741262","","","","","Flughafen Pohnpei","Pohnpei International Airport","Aeropuerto Internacional de Pohnpei","aéroport international de Pohnpei","","","","Bandar Udara Internasional Pohnpei","Aeroporto internazionale di Pohnpei","ポンペイ国際空港","폰페이 국제공항","Pohnpei International Airport","Port lotniczy Pohnpei","","","Pohnpei International Airport","","","波纳佩国际机场"
"Q652588","","","","","","Martín Miguel de Güemes International Airport","Aeropuerto Internacional de Salta Martín Miguel de Güemes","aéroport international Martín Miguel de Güemes","","","","","","マルティン・ミゲル・デ・グエメス国際空港","","","Port lotniczy Salta","Aeroporto Internacional de Salta Martín Miguel de Güemes","","Martín Miguel de Güemes International Airport","","","薩爾塔"
"Q598642","","","","","Flughafen Kosrae","Kosrae International Airport","Aeropuerto Internacional de Kosrae","aéroport international de Kosrae","","","","","Aeroporto Internazionale di Kosrae","コスラエ国際空港","코스라에 국제공항","Kosrae International Airport","Port lotniczy Kosrae","","","Kosrae Airport","","","科斯雷國際機場"
"Q49249","","","","","Flughafen Bandung","Husein Sastranegara International Airport","","aéroport international de Bandung","","","","Bandar Udara Internasional Husein Sastranegara","aeroporto internazionale di Husein Sastranegara","フセイン・サストラネガラ空港","","Luchthaven Husein Sastranegara","Port lotniczy Bandung-Husein Sastranegara","","","Husein Sastranegara International Airport","","Sân bay quốc tế Husein Sastranegara","萬隆國際機場"
"Q48821","","","مركز كينيدي للفضاء","কেনেডি স্পেস সেন্টার","Kennedy Space Center","Kennedy Space Center","Centro espacial John F. Kennedy","centre spatial Kennedy","Διαστημικό Κέντρο Κένεντι","कैनेडी स्पेस सेंटर","Kennedy Űrközpont","Pusat Luar Angkasa Kennedy","John F. Kennedy Space Center","ケネディ宇宙センター","케네디 우주 센터","Kennedy Space Center","Centrum Kosmiczne imienia Johna F. Kennedy'ego","Centro Espacial John F. Kennedy","Космический центр Кеннеди","John F. Kennedy Space Center","Kennedy Uzay Merkezi","Trung tâm vũ trụ Kennedy","肯尼迪航天中心"
"Q1138699","","","","","Flughafen Almaty-Boraldai","Boraldai Airport","","","","","","","","アルマトイ＝ブルンダイ空港","","","","","Боралдай","Boralday Airport","Boraldai Havalimanı","","Boraldai機場"
"Q1142389","","","","","Flughafen Skopje","Skopje ""Alexander the Great"" Airport","Aeropuerto de Skopie","aéroport Alexandre le Grand de Skopje","Σκόπια ""Αλέξανδρος ο Μέγας"" Αεροδρόμιο της Δημοκρατίας της Μακεδονίας","","","","Aeroporto di Skopje-Alessandro Magno","スコピエ空港","","Luchthaven Skopje Alexander de Grote","Port lotniczy Skopje","Aeroporto Alexandre o Grande de Escópia","Александр Великий","Ajerodrom Skopje ”Aleksandar Veliki”","Üsküp Havalimanı","","史高比耶機場"
"Q1054212","","","","","Riviera Airport","Albenga Airport","","aéroport d'Albenga","","","","","Aeroporto di Albenga","","","Albenga Airport","","","","","","","阿爾本加機場"
"Q1152202","","","","","Flughafen Yap","Yap International Airport","Aeropuerto Internacional de Yap","aéroport international de Yap","","","","Bandar Udara Internasional Yap","Aeroporto internazionale di Yap","ヤップ国際空港","야프 국제공항","Yap International Airport","Port lotniczy Yap","","Яп","Yap International Airport","","","雅蒲島國際機場"
"Q954472","","","","","Flughafen Rarotonga","Rarotonga International Airport","Aeropuerto Internacional Rarotonga","aéroport de Rarotonga","","","","Bandar Udara Internasional Rarotonga","","ラロトンガ国際空港","라로통가 국제공항","","Port lotniczy Rarotonga","","Раротонга","Rarotonga International Airport","","","拉罗汤加国际机场"
"Q174233","","","مطار أستانا الدولي","","Flughafen Astana","Astana International Airport","Aeropuerto Internacional de Astaná","aéroport international d'Astana","","","Asztanai nemzetközi repülőtér","Bandar Udara Internasional Astana","Aeroporto Internazionale di Astana","アスタナ国際空港","아스타나 국제공항","Internationale Luchthaven Astana","Port lotniczy Astana","Aeroporto Internacional de Astana","Астана","Astana International Airport","Astana Havalimanı","Sân bay quốc tế Astana","阿斯塔纳国际机场"
"Q177216","","","مطار شيامن قاوتشي الدولي","","Flughafen Xiamen","Xiamen Gaoqi International Airport","Aeropuerto Internacional de Xiamen Gaoqi","aéroport international de Xiàmén Gāoqí","","","Hsziamen-Kaocsi nemzetközi repülőtér","Bandar Udara Internasional Gaoqi Xiamen","","廈門高崎国際空港","샤먼 가오치 국제공항","Xiamen Gaoqi International Airport","Port lotniczy Xiamen-Gaoqi","Aeroporto Internacional de Xiamen Gaoqi","Сямынь Гаоци","Xiamen","","Sân bay quốc tế Cao Khi Hạ Môn","厦门高崎国际机场"
"Q1327938","","","","","Flughafen Funafuti","Funafuti International Airport","Aeropuerto Internacional de Funafuti","Aéroport international de Funafuti","","","","Bandar Udara Internasional Funafuti","","フナフティ国際空港","푸나푸티 국제공항","","Port lotniczy Funafuti","","","","","","富納富提國際機場"
"Q1322497","","","مطار ناغويا","","Flughafen Nagoya","Nagoya Airfield","Nagoya Airfield","aéroport de Nagoya","","","","Lapangan Udara Nagoya","Nagoya Airfield","名古屋飛行場","나고야 비행장","","","","","","Nagoya Havalimanı","Sân bay Nagoya","名古屋飞行场"
"Q1345361","","","","","Flughafen Cork","Cork Airport","Aeropuerto de Cork","aéroport international de Cork","","","","","Aeroporto di Cork","コーク空港","","Cork Airport","Port lotniczy Cork","Aeroporto de Cork","Корк","Cork International Airport","Cork Havalimanı","Sân bay Cork","科克機場"
"Q1364375","","","","","Flughafen Dunedin","Dunedin International Airport","","","","","","Bandar Udara Internasional Dunedin","Aeroporto di Dunedin","ダニーデン国際空港","더니든 국제공항","Dunedin International Airport","Port lotniczy Dunedin","","Данидин","","","Sân bay quốc tế Dunedin","达尼丁国际机场"
"Q1330995","","","","","Flughafen Cannes - Mandelieu","Cannes – Mandelieu Airport","","aéroport de Cannes-Mandelieu","","","","Bandar Udara Cannes - Mandelieu","","","","","","","","","","Sân bay Cannes - Mandelieu","坎城-芒代利厄機場"
"Q1432089","","","مطار الموصل الدولي","","Flughafen Mosul","Mosul International Airport","Aeropuerto Internacional de Mosul","Aéroport international de Mossoul","","","","","","モースル国際空港","","","Port lotniczy Mosul","","Мосул","Mosul International Airport","Musul Havalimanı","","摩蘇爾國際機場"
"Q1431444","","","","","John C. Munro Hamilton International Airport","John C. Munro Hamilton International Airport","Aeropuerto Internacional de Hamilton-Munro","Aéroport international John C. Munro Hamilton","","","","","","ハミルトン・ジョン・C・マンロ国際空港","","","Port lotniczy Hamilton-John C. Munro","","Гамильтон","Hamilton Airport","","","约翰·卡尔·芒罗哈密尔顿国际机场"
"Q1431925","","","مطار لومي","","Flughafen Lomé","Lomé-Tokoin Airport","Aeropuerto de Lomé-Tokoin","aéroport international de Lomé-Tokoin","","","Lomé-Tokoin nemzetközi repülőtér","","Aeroporto Internazionale di Lomé-Gnassingbé Eyadéma","ロメ空港","","Lomé-Tokoin Airport","Port lotniczy Lomé","Aeroporto Internacional de Lomé-Tokoin","Ломе — Токуэн","","Gnassingbé Eyadéma Uluslararası Havalimanı","Sân bay Lomé-Tokoin","纳辛贝·埃亚德马国际机场"
"Q1431888","","","مطار ليل","","Flughafen Lille","Lille Airport","Aeropuerto de Lille-Lesquin","aéroport de Lille - Lesquin","","","","Bandar Udara Internasional Lille Lesquin","Aeroporto di Lille Lesquin","リール空港","릴 레캉 공항","Luchthaven Lille-Lesquin","Port lotniczy Lille-Lesquin","","","","Lille - Lesquin Uluslararası Havalimanı","Sân bay Lille","里爾機場"
